"p.id","p.name","name","id","bytes","path"
366193,"1225 Alaska region bathymetric digital elevation model","soundings",375293,313820,"/Files/calc_data/soundings"
366193,"1225 Alaska region bathymetric digital elevation model","Soundings",373901,27603342,"/Files/data/Soundings"
281478,"1227 Benthic lower trophic level food webs in the Chukchi and Beaufort Seas","Admin",281479,0,"/Admin"
281478,"1227 Benthic lower trophic level food webs in the Chukchi and Beaufort Seas","Data",281480,176228,"/Data"
281478,"1227 Benthic lower trophic level food webs in the Chukchi and Beaufort Seas","Final report",2541348,2071853,"/Final report"
281478,"1227 Benthic lower trophic level food webs in the Chukchi and Beaufort Seas","Media Products",281481,0,"/Media Products"
281487,"1228 Climate change impacts on Arctic cod vital rates","Admin",281488,0,"/Admin"
281487,"1228 Climate change impacts on Arctic cod vital rates","Data",281489,78893,"/Data"
281487,"1228 Climate change impacts on Arctic cod vital rates","Final report",2541349,4467317,"/Final report"
281487,"1228 Climate change impacts on Arctic cod vital rates","Media Products",281490,0,"/Media Products"
281496,"1229 Importance of coastal Arctic ecosystems","2013 preliminary data",1924135,176582554378,"/Preliminary data/2013 preliminary data"
281496,"1229 Importance of coastal Arctic ecosystems","2014 preliminary data",1924660,550401691454,"/Preliminary data/2014 preliminary data"
281496,"1229 Importance of coastal Arctic ecosystems","ACES catch database",2581222,8349273,"/Data/ACES catch database"
281496,"1229 Importance of coastal Arctic ecosystems","ACES energetics database",2581221,2823467,"/Data/ACES energetics database"
281496,"1229 Importance of coastal Arctic ecosystems","ACES meteorological data",2581219,10211242,"/Data/ACES meteorological data"
281496,"1229 Importance of coastal Arctic ecosystems","ACES survey data",2581220,608528,"/Data/ACES survey data"
281496,"1229 Importance of coastal Arctic ecosystems","ADCP Data",1924655,7964446,"/Preliminary data/2013 preliminary data/ADCP Data"
281496,"1229 Importance of coastal Arctic ecosystems","ADCP Data",1926019,3441926,"/Preliminary data/2014 preliminary data/ADCP Data"
281496,"1229 Importance of coastal Arctic ecosystems","ASV Surveys",1924144,176545999536,"/Preliminary data/2013 preliminary data/Data/ASV Surveys"
281496,"1229 Importance of coastal Arctic ecosystems","Bathymetric Maps",1924661,156227820,"/Preliminary data/2014 preliminary data/Bathymetric Maps"
281496,"1229 Importance of coastal Arctic ecosystems","Bathymetric Maps",1924140,28565820,"/Preliminary data/2013 preliminary data/Bathymetric Maps"
281496,"1229 Importance of coastal Arctic ecosystems","Chukchi Bear Theatre",1924473,20806120096,"/Preliminary data/2013 preliminary data/Data/ASV Surveys/Chukchi Bear Theatre"
281496,"1229 Importance of coastal Arctic ecosystems","Chukchi BoatRamp",1924424,18619331124,"/Preliminary data/2013 preliminary data/Data/ASV Surveys/Chukchi BoatRamp"
281496,"1229 Importance of coastal Arctic ecosystems","Data",2586254,22846942,"/Data"
281496,"1229 Importance of coastal Arctic ecosystems","Data",1924143,176545999536,"/Preliminary data/2013 preliminary data/Data"
281496,"1229 Importance of coastal Arctic ecosystems","Data",1924680,550242021708,"/Preliminary data/2014 preliminary data/Data"
281496,"1229 Importance of coastal Arctic ecosystems","Day1",1924474,10158020568,"/Preliminary data/2013 preliminary data/Data/ASV Surveys/Chukchi Bear Theatre/Day1"
281496,"1229 Importance of coastal Arctic ecosystems","Day1",1924346,8767230580,"/Preliminary data/2013 preliminary data/Data/ASV Surveys/North Salt Lagoon/Day1"
281496,"1229 Importance of coastal Arctic ecosystems","Day2",1924505,544724224,"/Preliminary data/2013 preliminary data/Data/ASV Surveys/Chukchi Bear Theatre/Day2"
281496,"1229 Importance of coastal Arctic ecosystems","Day2",1924372,22588797496,"/Preliminary data/2013 preliminary data/Data/ASV Surveys/North Salt Lagoon/Day2"
281496,"1229 Importance of coastal Arctic ecosystems","Day3",1924212,35447329092,"/Preliminary data/2013 preliminary data/Data/ASV Surveys/North Salt Lagoon/Day3"
281496,"1229 Importance of coastal Arctic ecosystems","Day3",1924511,10103375304,"/Preliminary data/2013 preliminary data/Data/ASV Surveys/Chukchi Bear Theatre/Day3"
281496,"1229 Importance of coastal Arctic ecosystems","DIDSON",1925469,5431729152,"/Preliminary data/2014 preliminary data/Data/Niksiraq Elson Lagoon/DIDSON"
281496,"1229 Importance of coastal Arctic ecosystems","DIDSON",1925870,14500579072,"/Preliminary data/2014 preliminary data/Data/North Salt Lagoon/DIDSON"
281496,"1229 Importance of coastal Arctic ecosystems","DIDSON",1924496,413250560,"/Preliminary data/2013 preliminary data/Data/ASV Surveys/Chukchi Bear Theatre/Day1/DIDSON"
281496,"1229 Importance of coastal Arctic ecosystems","DIDSON",1924506,544724224,"/Preliminary data/2013 preliminary data/Data/ASV Surveys/Chukchi Bear Theatre/Day2/DIDSON"
281496,"1229 Importance of coastal Arctic ecosystems","DIDSON",1924532,466069760,"/Preliminary data/2013 preliminary data/Data/ASV Surveys/Chukchi Bear Theatre/Day3/DIDSON"
281496,"1229 Importance of coastal Arctic ecosystems","DIDSON",1924988,2542046208,"/Preliminary data/2014 preliminary data/Data/Transect 2 Beaufort/DIDSON"
281496,"1229 Importance of coastal Arctic ecosystems","DIDSON",1924367,121396480,"/Preliminary data/2013 preliminary data/Data/ASV Surveys/North Salt Lagoon/Day1/DIDSON"
281496,"1229 Importance of coastal Arctic ecosystems","DIDSON",1924799,5651444736,"/Preliminary data/2014 preliminary data/Data/Niksiraq Chukchi/DIDSON"
281496,"1229 Importance of coastal Arctic ecosystems","DIDSON",1925599,1476563712,"/Preliminary data/2014 preliminary data/Data/Monument/DIDSON"
281496,"1229 Importance of coastal Arctic ecosystems","DIDSON",1924338,5123412992,"/Preliminary data/2013 preliminary data/Data/ASV Surveys/North Salt Lagoon/Day3/DIDSON"
281496,"1229 Importance of coastal Arctic ecosystems","DIDSON",1924866,2492391168,"/Preliminary data/2014 preliminary data/Data/Point Barrow Beaufort/DIDSON"
281496,"1229 Importance of coastal Arctic ecosystems","DIDSON",1925008,1894604288,"/Preliminary data/2014 preliminary data/Data/Hollywood/DIDSON"
281496,"1229 Importance of coastal Arctic ecosystems","DIDSON",1924169,1764264960,"/Preliminary data/2013 preliminary data/Data/ASV Surveys/Elson Lagoon Niksiraq/DIDSON"
281496,"1229 Importance of coastal Arctic ecosystems","DIDSON",1925198,1332177920,"/Preliminary data/2014 preliminary data/Data/Transect 2 Elson Lagoon/DIDSON"
281496,"1229 Importance of coastal Arctic ecosystems","DIDSON",1924460,950168576,"/Preliminary data/2013 preliminary data/Data/ASV Surveys/Chukchi BoatRamp/DIDSON"
281496,"1229 Importance of coastal Arctic ecosystems","DIDSON",1924200,483064576,"/Preliminary data/2013 preliminary data/Data/ASV Surveys/Elson Lagoon/DIDSON"
281496,"1229 Importance of coastal Arctic ecosystems","DIDSON",1924417,926154496,"/Preliminary data/2013 preliminary data/Data/ASV Surveys/North Salt Lagoon/Day2/DIDSON"
281496,"1229 Importance of coastal Arctic ecosystems","DIDSON",1925996,1843022848,"/Preliminary data/2014 preliminary data/Data/Point Barrow Chukchi/DIDSON"
281496,"1229 Importance of coastal Arctic ecosystems","DIDSON Video Clips",1925959,201227264,"/Preliminary data/2014 preliminary data/Data/DIDSON Video Clips"
281496,"1229 Importance of coastal Arctic ecosystems","Elson Lagoon",1924186,6339866800,"/Preliminary data/2013 preliminary data/Data/ASV Surveys/Elson Lagoon"
281496,"1229 Importance of coastal Arctic ecosystems","Elson Lagoon Niksiraq",1924145,12814268624,"/Preliminary data/2013 preliminary data/Data/ASV Surveys/Elson Lagoon Niksiraq"
281496,"1229 Importance of coastal Arctic ecosystems","Final report",2541350,20261768,"/Final report"
281496,"1229 Importance of coastal Arctic ecosystems","Hollywood",1925007,44779004924,"/Preliminary data/2014 preliminary data/Data/Hollywood"
281496,"1229 Importance of coastal Arctic ecosystems","M3",1924425,17669162548,"/Preliminary data/2013 preliminary data/Data/ASV Surveys/Chukchi BoatRamp/M3"
281496,"1229 Importance of coastal Arctic ecosystems","M3",1924187,5856802224,"/Preliminary data/2013 preliminary data/Data/ASV Surveys/Elson Lagoon/M3"
281496,"1229 Importance of coastal Arctic ecosystems","M3",1924213,30323916100,"/Preliminary data/2013 preliminary data/Data/ASV Surveys/North Salt Lagoon/Day3/M3"
281496,"1229 Importance of coastal Arctic ecosystems","M3",1924347,8645834100,"/Preliminary data/2013 preliminary data/Data/ASV Surveys/North Salt Lagoon/Day1/M3"
281496,"1229 Importance of coastal Arctic ecosystems","M3",1924146,11050003664,"/Preliminary data/2013 preliminary data/Data/ASV Surveys/Elson Lagoon Niksiraq/M3"
281496,"1229 Importance of coastal Arctic ecosystems","M3",1924475,9744770008,"/Preliminary data/2013 preliminary data/Data/ASV Surveys/Chukchi Bear Theatre/Day1/M3"
281496,"1229 Importance of coastal Arctic ecosystems","M3",1924373,21662643000,"/Preliminary data/2013 preliminary data/Data/ASV Surveys/North Salt Lagoon/Day2/M3"
281496,"1229 Importance of coastal Arctic ecosystems","M3",1924512,9637305544,"/Preliminary data/2013 preliminary data/Data/ASV Surveys/Chukchi Bear Theatre/Day3/M3"
281496,"1229 Importance of coastal Arctic ecosystems","M3",1924550,51163055724,"/Preliminary data/2013 preliminary data/Data/ASV Surveys/Plover Inlet/M3"
281496,"1229 Importance of coastal Arctic ecosystems","M3",1924682,58441749868,"/Preliminary data/2014 preliminary data/Data/Niksiraq Chukchi/M3"
281496,"1229 Importance of coastal Arctic ecosystems","M3",1924837,14183489128,"/Preliminary data/2014 preliminary data/Data/Point Barrow Beaufort/M3"
281496,"1229 Importance of coastal Arctic ecosystems","M3",1924886,51084451620,"/Preliminary data/2014 preliminary data/Data/Transect 2 Beaufort/M3"
281496,"1229 Importance of coastal Arctic ecosystems","M3",1925029,42884400636,"/Preliminary data/2014 preliminary data/Data/Hollywood/M3"
281496,"1229 Importance of coastal Arctic ecosystems","M3",1925222,128582518520,"/Preliminary data/2014 preliminary data/Data/Niksiraq Elson Lagoon/M3"
281496,"1229 Importance of coastal Arctic ecosystems","M3",1925117,40079189840,"/Preliminary data/2014 preliminary data/Data/Transect 2 Elson Lagoon/M3"
281496,"1229 Importance of coastal Arctic ecosystems","M3",1925515,37242294336,"/Preliminary data/2014 preliminary data/Data/Monument/M3"
281496,"1229 Importance of coastal Arctic ecosystems","M3",1925623,128199762700,"/Preliminary data/2014 preliminary data/Data/North Salt Lagoon/M3"
281496,"1229 Importance of coastal Arctic ecosystems","M3",1925971,12178378692,"/Preliminary data/2014 preliminary data/Data/Point Barrow Chukchi/M3"
281496,"1229 Importance of coastal Arctic ecosystems","Media Products",281499,0,"/Media Products"
281496,"1229 Importance of coastal Arctic ecosystems","Monument",1925514,38718858048,"/Preliminary data/2014 preliminary data/Data/Monument"
281496,"1229 Importance of coastal Arctic ecosystems","Niksiraq Chukchi",1924681,64093194604,"/Preliminary data/2014 preliminary data/Data/Niksiraq Chukchi"
281496,"1229 Importance of coastal Arctic ecosystems","Niksiraq Elson Lagoon",1925221,134014247672,"/Preliminary data/2014 preliminary data/Data/Niksiraq Elson Lagoon"
281496,"1229 Importance of coastal Arctic ecosystems","North Salt Lagoon",1925622,142700341772,"/Preliminary data/2014 preliminary data/Data/North Salt Lagoon"
281496,"1229 Importance of coastal Arctic ecosystems","North Salt Lagoon",1924211,66803357168,"/Preliminary data/2013 preliminary data/Data/ASV Surveys/North Salt Lagoon"
281496,"1229 Importance of coastal Arctic ecosystems","Plover Inlet",1924549,51163055724,"/Preliminary data/2013 preliminary data/Data/ASV Surveys/Plover Inlet"
281496,"1229 Importance of coastal Arctic ecosystems","Point Barrow Beaufort",1924836,16675880296,"/Preliminary data/2014 preliminary data/Data/Point Barrow Beaufort"
281496,"1229 Importance of coastal Arctic ecosystems","Point Barrow Chukchi",1925970,14021401540,"/Preliminary data/2014 preliminary data/Data/Point Barrow Chukchi"
281496,"1229 Importance of coastal Arctic ecosystems","Preliminary data",1924134,726984245832,"/Preliminary data"
281496,"1229 Importance of coastal Arctic ecosystems","pt1",1924214,22369180256,"/Preliminary data/2013 preliminary data/Data/ASV Surveys/North Salt Lagoon/Day3/M3/pt1"
281496,"1229 Importance of coastal Arctic ecosystems","pt2",1924299,7954735844,"/Preliminary data/2013 preliminary data/Data/ASV Surveys/North Salt Lagoon/Day3/M3/pt2"
281496,"1229 Importance of coastal Arctic ecosystems","Transect 2 Beaufort",1924885,53626497828,"/Preliminary data/2014 preliminary data/Data/Transect 2 Beaufort"
281496,"1229 Importance of coastal Arctic ecosystems","Transect 2 Elson Lagoon",1925116,41411367760,"/Preliminary data/2014 preliminary data/Data/Transect 2 Elson Lagoon"
